 qT fbt exact
   9.9999997764825821E-003  0.15913107283438002       0.15913107283530561     
   1.9999999552965164E-002  0.15905949785365700       0.15905949785451604     
   2.9999999329447746E-002  0.15894032539057540       0.15894032539132877     
   3.9999999105930328E-002  0.15877373376512677       0.15877373376574308     
   4.9999997019767761E-002  0.15855997179792958       0.15855997179838660     
   5.9999998658895493E-002  0.15829935772427822       0.15829935772456505     
   7.0000000298023224E-002  0.15799227847171829       0.15799227847183558     
   7.9999998211860657E-002  0.15763918819181327       0.15763918819177283     
   8.9999996125698090E-002  0.15724060638799481       0.15724060638781850     
   9.9999994039535522E-002  0.15679711649787179       0.15679711649758946     
  0.10999999940395355       0.15630936343553276       0.15630936343517954     
  0.11999999731779099       0.15577805291547434       0.15577805291508834     
  0.12999999523162842       0.15520394693090431       0.15520394693052283     
  0.14000000059604645       0.15458786219608792       0.15458786219574519     
  0.14999999105930328       0.15393066951770534       0.15393066951742959     
  0.15999999642372131       0.15323328572792905       0.15323328572774061     
  0.17000000178813934       0.15249667706732456       0.15249667706723452     
  0.17999999225139618       0.15172185350044304       0.15172185350045275     
  0.18999999761581421       0.15090986189325875       0.15090986189336036     
  0.19999998807907104       0.15006179106705930       0.15006179106723674     
  0.20999999344348907       0.14917875890654936       0.14917875890678006     
  0.21999999880790710       0.14826191781366174       0.14826191781391909     
  0.22999998927116394       0.14731244786387596       0.14731244786413203     
  0.23999999463558197       0.14633154904967666       0.14633154904990459     
  0.25000000000000000       0.14532044649550241       0.14532044649567941     
  0.25999999046325684       0.14428038316230685       0.14428038316241623     
  0.26999998092651367       0.14321261339022456       0.14321261339025770     
  0.28000000119209290       0.14211840097819725       0.14211840097815465     
  0.28999999165534973       0.14099902771873013       0.14099902771862219     
  0.29999998211860657       0.13985577079559225       0.13985577079543876     
  0.31000000238418579       0.13868990930003930       0.13868990929986855     
  0.31999999284744263       0.13750273212189743       0.13750273212174502     
  0.32999998331069946       0.13629551434611967       0.13629551434602658     
  0.34000000357627869       0.13506952476695941       0.13506952476697001     
  0.34999999403953552       0.13382603459386427       0.13382603459402403     
  0.35999998450279236       0.13256629312164345       0.13256629312199700     
  0.37000000476837158       0.13129153619879413       0.13129153619938336     
  0.37999999523162842       0.13000299569860052       0.13000299569946328     
  0.38999998569488525       0.12870187470884406       0.12870187471001279     
  0.39999997615814209       0.12738936081283830       0.12738936081433919     
  0.40999999642372131       0.12606661661800483       0.12606661661985724     
  0.41999998688697815       0.12473479395443560       0.12473479395665123     
  0.42999997735023499       0.12339500875339550       0.12339500875597760     
  0.43999999761581421       0.12204835143849872       0.12204835144144023     
  0.44999998807907104       0.12069589787847319       0.12069589788175411     
  0.45999997854232788       0.11933868423989373       0.11933868424347686     
  0.46999999880790710       0.11797771802968679       0.11797771803351141     
  0.47999998927116394       0.11661398951896736       0.11661398952293985     
  0.48999997973442078       0.11524844671639693       0.11524844672037826     
  0.50000000000000000       0.11388200694295941       0.11388200694674834     
  0.50999999046325684       0.11251556861768244       0.11251556862099338     
  0.51999998092651367       0.11114998647260695       0.11114998647504173     
  0.52999997138977051       0.10978608759862868       0.10978608759964130     
  0.53999996185302734       0.10842466722847788       0.10842466722733018     
  0.55000001192092896       0.10706648059983757       0.10706648059554505     
  0.56000000238418579       0.10571227535312422       0.10571227534438998     
  0.56999999284744263       0.10436274306980707       0.10436274305494193     
  0.57999998331069946       0.10301855187237384       0.10301855184920082     
  0.58999997377395630       0.10168033858377057       0.10168033854951164     
  0.59999996423721313       0.10034870905858548       0.10034870900972917     
  0.61000001430511475        9.9024230702864285E-002   9.9024230635012270E-002
  0.62000000476837158        9.7707464457047657E-002   9.7707464364741550E-002
  0.62999999523162842        9.6398917922017227E-002   9.6398917798546216E-002
  0.63999998569488525        9.5099077526729414E-002   9.5099077363924492E-002
  0.64999997615814209        9.3808401195733540E-002   9.3808400983757853E-002
  0.65999996662139893        9.2527318969133035E-002   9.2527318696285860E-002
  0.66999995708465576        9.1256233654205002E-002   9.1256233306765383E-002
  0.68000000715255737        8.9995514021622550E-002   8.9995513583774445E-002
  0.68999999761581421        8.8745525504026854E-002   8.8745524957931421E-002
  0.69999998807907104        8.7506585828201366E-002   8.7506585154300348E-002
  0.70999997854232788        8.6278995874974909E-002   8.6278995052661164E-002
  0.71999996900558472        8.5063032883701553E-002   8.5063031892535362E-002
  0.72999995946884155        8.3858951211586721E-002   8.3858950033310453E-002
  0.74000000953674316        8.2666976030903089E-002   8.2666974652598188E-002
  0.75000000000000000        8.1487332444192387E-002   8.1487330863050420E-002
  0.75999999046325684        8.0320203623156408E-002   8.0320201853476964E-002
  0.76999998092651367        7.9165760668899160E-002   7.9165758151144683E-002
  0.77999997138977051        7.8024154661279238E-002   7.8024151246981852E-002
  0.78999996185302734        7.6895518335337407E-002   7.6895514356219830E-002
  0.79999995231628418        7.5779967432160658E-002   7.5779963171627898E-002
  0.81000000238418579        7.4677594383958976E-002   7.4677590076524927E-002
  0.81999999284744263        7.3588495249470157E-002   7.3588491082313356E-002
  0.82999998331069946        7.2512731009681655E-002   7.2512727125717880E-002
  0.83999997377395630        7.1450354637166424E-002   7.1450351139132937E-002
  0.84999996423721313        7.0401405179986748E-002   7.0401402135121902E-002
  0.85999995470046997        6.9365908440896906E-002   6.9365905885887494E-002
  0.87000000476837158        6.8343871589338828E-002   6.8343869535283916E-002
  0.87999999523162842        6.7335308095617510E-002   6.7335306532804493E-002
  0.88999998569488525        6.6340201810640043E-002   6.6340200713026404E-002
  0.89999997615814209        6.5358532026427690E-002   6.5358531355708516E-002
